PlanetIndex,star_class,star_temperature_in_Kelvin,star_radius_in_Solar_radii,distance_from_Earth_to_the_system_in_parsecs,semimajor_axis_of_the_planet_in_AU,planet_radius_in_km,planet_density,planet_surface_pressure_bars,kappa,gamma1,gamma2,alpha,beta,planet_surface_temperature_Kelvin,H2O,CO2,O2,N2,CH4,N2O,CO,O3,SO2,NH3,C2H6,NO2,planet_atmospheres_avg_mol_wgt,planets_mean_surface_albedo
6762,4,5626.058798631552,1.1841922147504669,12.28212128955506,0.9842364050455296,7620.309182535491,6.251828771408846,0.8074708617982483,-2.445842123532051,-0.7488916845302305,-1.4836962273485212,0.2874313822355422,1.040852372987782,359.3318436666329,0.0257649559611581,0.1093608908838591,0.107690764716532,0.6932354688174384,0.0124972089661018,0.0204923879485816,0.0027329749553184,0.0006147165344728,0.0172219573363239,0.0103671474927383,1.7555287304074544e-05,3.971100171080939e-06,30.631960313868777,0.3084026550996293
6763,3,6585.370306922532,1.9399937798672755,13.997128929856968,3.732629236808618,4804.427830648266,5.045881301699029,3.28430874457538,-3.0982802015848523,-0.7598464475349966,-0.5217158259640193,0.5763428821823229,0.9356024945067948,255.1440623272109,0.0050194922943435,0.4983009574590677,0.4178040926971164,0.0160752212932632,0.0344743805444165,0.0051113396917288,0.0102699897012225,0.0007749588695585,0.0098326510559979,0.0022379181776145,9.013006987313882e-05,8.868145796904232e-06,37.61403975873062,0.3434712430193158
6764,4,5822.119563354841,1.1935881866590865,6.586398026000163,1.4831222804695845,6798.399351772305,5.840441022034035,5.993281317110953,-3.156854084034898,0.9784247884904382,-0.8069032442332942,0.1579572529947001,0.9866849530477906,237.2290140022333,0.033769708986967,0.1970060525647734,0.3364306410187782,0.4028144606820812,0.0219716625963852,0.0005459865115048,0.004131678045979,0.0012344726765616,0.0009300185014137,0.0009732456994771,0.0001878849552015,4.187760876533224e-06,31.961456938696195,0.6885365943695261
6765,4,5576.170710076598,1.2059089380600296,12.301111724887711,1.8198877512307443,4892.161511412273,5.0624604697665125,2.6488378453836687,-2.915526264559756,-0.557106544754028,-0.4392857050281002,0.438399277780808,0.9297684538103032,238.2972725439643,0.0132974359798709,0.3610558983139454,0.3857733474377997,0.2157408749500747,0.0004511992911921,0.0039162253379871,0.0068234750870732,0.0027800324959802,0.0081534979342331,0.0020034408112577,2.59630457070196e-06,1.97605601483978e-06,35.578356649971376,0.21721636230014
6766,4,5596.963982639354,1.0934290924378394,10.507431599401528,1.2488752382723547,7320.702470006686,6.0192686017536055,0.1208366692174993,-2.725947744381396,0.5460728555467687,-1.079407264922856,0.2235463231927451,0.9685693039484792,241.6740243907917,0.0666580290980616,0.1246559139437651,0.4274858933518535,0.2824017750858925,0.0585684536586451,0.0079648074164496,0.0195615434097242,0.0017538325145536,0.0103593058393769,0.0002815930971527,0.0002948879874712,1.3964597053378326e-05,30.876965466642112,0.4767436400052488
6767,5,4819.736489291882,0.818223150647057,10.303076677295596,0.7163108007368204,9776.943314229777,7.241301108182414,2.4098313544272347,-3.297416183358305,-0.9076888679997498,-0.8069659093033597,0.7645157339180816,0.8983198014086071,221.8953441949349,0.0656009992253197,0.1706271979958889,0.6195386602015143,0.0834077144873371,0.025889672175389,0.0085934282700954,0.0002562134225317,0.0060516657945769,0.0136674428970893,0.0063453549921157,1.1658770865348389e-05,9.99176727621834e-06,32.9279965957888,0.4852607029825408
6768,3,6186.701992249469,1.1216283241975364,14.374764407008312,1.1241892983134356,6995.706961346621,5.857085600370565,4.079284796516282,-2.648533630429907,-0.5381581967568944,-0.685565148720586,0.5359454891963539,0.9343935121324048,347.0993685426502,0.0324259276585178,0.2861294987963816,0.3952458219254405,0.2410449567345587,0.0274499351289631,0.0078486096989527,0.0015397187975053,0.0005204507550611,0.0039612523281325,0.0037275016355214,0.0001002127695535,6.113771411299475e-06,33.750977219856615,0.2790078672205228
6769,3,6389.947099563114,1.6706870757550258,11.05736030533575,2.1413433201616483,6441.516381435203,5.612932450458985,2.57409934835274,-2.6116523435441774,-1.364808260465546,-0.1509059820615663,0.0089735190981117,1.010596261856506,393.6408130499181,0.0273185785038853,0.3489187553981829,0.3730355265765737,0.2073629518760527,0.0264680988252059,0.003430707814893,0.0053335704394725,0.0001186831827262,0.0075256401041287,0.0004251915135383,5.308827218975577e-05,9.207493150685949e-06,34.815786369103336,0.5876921515547116
6770,4,5488.220113518537,0.8886165340676323,8.857464859302791,0.7938935924982305,9141.644904440423,6.85482337513164,2.1623259649079003,-3.353592236515905,-0.6348988455992124,-0.61639414986476,0.1298555099633369,0.7898039071282157,217.9733091531374,0.0550062237889736,0.3771907138257687,0.088023438662096,0.4639012584223002,3.0897867780378405,0.0040479487784385,0.0032543213439316,6.761740684511017e-05,0.0070601799564538,0.0014154394850159,2.50551956769852e-07,1.7099104393397496e-06,34.152983350746666,0.5488371002432387
6771,3,6434.670566767591,1.8235151219447965,2.301858942061377,3.108880774782805,9498.02019603668,7.208537468401279,2.7337051686370537,-2.12221806055707,0.1214472105848381,-0.5804769687666542,0.347568529654259,0.9865433239709552,254.5627754561284,0.0317853403052179,0.7418190511576337,0.0845453354771968,0.0880142381486017,0.0427244275259616,0.0025434281004294,0.0051524734398309,2.1490556225892625e-05,0.0018643039707095,0.0011827675465892,0.0003435454544171,3.5983171858103538e-06,39.48324495097559,0.4137033213319414
6772,5,4660.814580607536,0.8154526611464158,5.5053514695922985,0.5359972123876334,9436.852014868282,7.098801346012825,1.2716847753993044,-3.138586718105066,0.8441703655627211,-0.6299458137650435,0.7597758266702818,0.9596453842039642,254.4551626348816,0.0409674250027037,0.0098920690489149,0.7602893200643756,0.091487646078987,0.0643383323707136,0.0044890514482688,0.0053531855287974,0.0006350647321235,0.0153977523398815,0.0070654534467193,8.230512730306141e-05,2.394811211264339e-06,30.58404814727614,0.2836613944048297
6773,3,7022.170096839129,1.763773812653067,4.827108623767249,3.296795111317948,7592.383005939118,6.10666871840518,1.593194538523398,-3.109438184855957,-1.3546135479714445,-0.2285169243137355,0.5537327665876534,1.0181114402205147,259.33867774899426,0.0291333339531551,0.263647567437851,0.359795064074204,0.2892940129787574,0.0388853844117197,0.0044907486529738,0.0036101666253285,0.0010929453316632,0.0076352965463933,0.0023682714579141,4.29309976616114e-05,4.277532377794701e-06,33.25113051168012,0.1623078138039682
6774,4,5775.572129061795,0.997098229286754,11.353307676531635,1.039249556760531,5043.0062718891295,5.136326774463534,2.739265559330376,-2.036074437712904,-1.0080078827299614,-0.2358434514337939,0.4648114286888156,0.9112892107819636,342.1258217556993,0.021386899736328,0.3883568661725338,0.1363684567006869,0.3821885307862948,0.0268394491530884,0.01170699773517,0.0142363046265585,0.0006258702050875,0.0126532057659163,0.0054730728009041,0.0001503123373414,1.403398008941271e-05,34.83024175695336,0.4278983872793644
6775,3,5917.478309067144,1.7823624569982528,3.1743648364775545,2.590819325641069,7119.027188102595,5.981859968678479,1.5809518624880232,-2.037997088137586,0.7627390056658001,-0.2989058263327737,0.6813583399297193,0.7691935722909963,190.7409062528133,0.0216212454641898,0.3126361607404252,0.2101101752152933,0.3957825588685573,0.0377851794610644,0.0115383658871828,0.0027760917866731,0.0012295320094016,0.0054038877172885,0.0008505004925335,0.000260778524003,5.52383338687867e-06,33.57824033291618,0.2417814022398813
6776,4,5540.766674997987,1.0433950651515778,6.903868400906909,1.3874830171567305,8261.871272554416,6.500255995491109,1.682408001646693,-2.4610712743695853,0.7756404044272882,-0.6804758149820662,0.0818747691737877,0.860001284735369,182.90973519990305,0.0358793265445003,0.1590585199129449,0.4216681331295399,0.3133988756668086,0.0498347663151389,0.0050510851023146,0.005915020565111,0.0001687760494572,0.0040511109555058,0.0045264384375956,0.0004434357923391,4.511528743632933e-06,31.463752445292133,0.4955272802238277
6777,4,5533.635493270617,1.1992753093089568,4.16684279245175,1.9267894243119712,6852.492576498677,5.750919487907153,0.261859461442628,-2.5882569074570223,-0.6613414090793808,-0.022808935681178,0.5680628186368355,0.9259517085450256,192.4646384706321,0.0260668241850861,0.3953469291726099,0.2532583876956442,0.2836820532014864,0.0240612875847367,0.0026003372532367,0.0002500114191805,0.0017526432877499,0.0099222347403598,0.0028235928865618,0.0002263046221973,9.393951150160432e-06,35.20185209915746,0.2228595051933941
6778,4,5332.10114384386,1.0954830192249612,8.442458240331513,1.3564159468524108,7904.451209725299,6.3614873089538655,1.4858858900957292,-3.486246422916724,0.0793696642924717,-1.1225445703550805,0.0161507175308104,0.8793690749845298,198.4845393656658,0.0380735387615149,0.4912097545422287,0.2423567722836199,0.1587315140996107,0.0375550891624722,0.0091437431947491,0.0094467243407217,0.0006847812564579,0.0090845410119697,0.0036702798125614,3.273889145650932e-05,1.0522642636912155e-05,36.45420822381034,0.1241814440280419
6779,4,5863.675763405406,1.260221911295393,1.9780922704224468,2.083327881582791,8360.64774848105,6.5021519430972425,2.6007127912523496,-2.429256800999956,-1.2596486478919882,-1.306970378176148,0.694912539707948,1.0894537669827178,341.9384660194751,0.0108837343556345,0.2732234501090321,0.207198146087723,0.4706559569882492,0.0239012372028188,0.0069030175778743,0.0016000871965293,0.0015941953158477,0.0031864967423041,0.0006199288082303,0.0002318500610881,1.899554667930504e-06,33.065331799049225,0.170617730702697
6780,5,5229.530796624062,0.9392585619552236,14.051222049030695,0.9814511238220912,4581.467615682151,4.968705613040881,0.1777779757196682,-2.3407925013279525,-0.1052661038757776,-1.3917109197262565,0.7143076220033344,1.046304228307402,276.3351355389624,0.0594256415119303,0.6055976798224404,0.1054942877923319,0.2118224486464377,0.0025705303241489,0.0002040014120198,0.0053842319444619,0.0006561915021675,0.0076787601640187,0.0011443115777622,1.866771584181294e-05,3.247586438238279e-06,37.77734347643469,0.7656932181166286
6781,4,5773.196911587131,1.2327989173460696,3.921084731206495,1.1371325511248818,7991.591129497593,6.449109791364328,0.1873960689618512,-3.006167009890373,-1.4354996732795664,-0.7498979206484737,0.6261459441306403,0.9783655769687416,254.8009691915412,0.0268610859594715,0.1931127541629492,0.3566546780613389,0.3791952307918165,0.025758073628456,0.0054792932364065,0.0013558392311019,0.0026902923128384,0.0062572292649075,0.0026119512097299,1.6256436550894536e-05,7.315704432254821e-06,32.285588513868106,0.554668965256166
6782,3,7190.016600507891,1.55429625221013,13.646565436768226,1.9849798139187529,8770.171097541785,6.648224113025643,0.8224126441979447,-2.029378959312936,-0.954438028093095,-1.38601220166717,0.1461041142518782,1.0567431760565955,424.9005858629505,0.030387068035379,0.0359464879890456,0.5580985667327412,0.3165871465284598,0.0345854245583904,0.0030845828025956,0.0075022234814336,0.0052870227845943,0.0040488626248035,0.004353235591698,0.0001119484176968,7.43045316175857e-06,30.348217905102672,0.7670363698965603
6783,5,4722.682767671668,0.7886576253937534,11.976662278605016,0.9654872480405318,8035.148919333694,6.2667142846275485,1.6733020766155609,-2.469135863873289,0.2717369727168235,-1.3944690641259094,0.4866230909958168,0.9295278165521234,225.12164748164307,0.0380239245442335,0.1459327630238191,0.3293674866825253,0.4571817967596633,0.0072904613323581,0.0091993352194513,0.0040201797941931,0.0006399873104246,0.0070021246167255,0.0013341807201021,7.333138188541561e-06,4.268583147892696e-07,31.590940669638925,0.4205228943698207
6784,4,5793.761873523354,1.241462137155915,2.0065689143703875,1.5878466153103863,4326.859330852001,5.012822945791589,0.3772505146931889,-2.6709749174559825,0.5552645318540597,-1.2521172303794,0.4673672590071394,0.8859894071458416,219.91488856792347,0.0185168982983862,0.166524670519666,0.3082160488764133,0.453080875116106,0.0229663515184085,0.0039773662791492,0.0082005343982571,0.001069472943347,0.0101063870385274,0.0071671467045336,0.0001597336740812,1.4514633124231094e-05,31.81639575260129,0.6297415823840864
6785,5,4041.253916306213,0.8164502371341785,11.771477328873214,0.7332365594029948,8542.849011523273,6.596738302155376,4.953403843787617,-3.297336865563759,0.8370187472684605,-0.6893364520641962,0.9790211152209746,0.9998979258088336,224.98037271148567,0.0574308009059831,0.1361545687991575,0.2536449540712384,0.4998708824339604,0.0309379564722562,0.013178561545029,1.602163600637283e-05,0.0012285665122764,0.0020842964093501,0.0053688732151323,7.217354765932502e-05,1.234445195063846e-05,30.50975655275576,0.6911753306045859
6786,4,5782.729355871701,1.0014673998947532,5.359814919966019,1.161770630940631,5818.612435397299,5.33194553478087,1.9255572381367168,-2.000566286655409,-0.8207086020313673,-1.3069824255824902,0.5348584325888838,1.0325413554579834,421.7652660373045,0.0199679494051269,0.3500478826758322,0.1962151218470164,0.4113841595320308,0.011096243230699,0.0022023249920669,0.0008987605733544,0.0005044037293243,0.0036406071220886,0.0040039532436551,3.244251608188899e-05,6.151132722789781e-06,34.19523830804355,0.6875727403844201
6787,3,6989.84555371448,1.5483500790147515,13.586676537789268,2.905772832290725,3985.361541381832,4.884573020827947,2.1951810488197103,-2.7782158154403733,-0.721213114165261,-0.4442238745181752,0.3422304300407724,0.9286452736034456,283.7198788787475,0.0221418500587356,0.2300904309335207,0.3378659632008439,0.3674964942343776,0.0338394997354862,0.0021591145908061,0.0041649609672577,0.0011961407671678,0.0001363930744755,0.0007440480147342,0.0001615212020903,3.583220503916561e-06,32.46949752436828,0.1596744999203525
6788,5,5105.253389937949,0.7507013327655335,2.9491126451772405,0.7589111085578478,6993.608882854515,5.741370364947472,0.2053915291485133,-2.97044715110401,0.7626943272481972,-1.0628097483811756,0.7247631098461798,0.9979960140724976,227.36376324852407,0.0172171985543801,0.2767275833798823,0.1488179790560001,0.532297180966714,0.0008262891263836,0.0091877742297841,0.0065262495412916,0.00139690217598,0.0061887824881239,0.0008035761876448,4.312677011115193e-06,6.171616804220181e-06,33.240513581992495,0.6410093590214903
6789,4,5763.269460627571,0.938336147721958,13.96381256917378,0.9535899627919376,7157.1127769526365,6.002091579032508,3.924198661406921,-3.409923089212899,-0.4247665865500267,-0.6317576290263076,0.6244446943031493,0.9214132976577282,269.4390444864322,0.038497415076939,0.4169395430910025,0.1406251495196008,0.3592369047418586,0.0253335092631459,0.0053025238011108,0.0070807994896342,0.0005764852690887,0.0012331594559356,0.0049365409557474,0.0002330953904843,4.8739454516998346e-06,34.64211041229628,0.423712730318786
6790,4,5816.546104462872,1.120206932791615,11.189067503858649,1.852343392900229,8943.718113389426,6.838902418162625,0.6190495828577063,-2.687283348843563,-0.0813182069166436,-1.213919646721611,0.1545467057765999,0.927165622181598,200.9098051796324,0.0276132467139016,0.2771085370997979,0.2980346684718961,0.3519635758009365,0.0288730126277576,0.002062157090932,0.0075782246863119,0.0019779429144992,0.0019355572833064,0.0026042544558247,0.0002488212333318,1.6215043026325478e-09,33.126063745315626,0.297910049854513
6791,3,5929.030095641615,1.549482975362557,5.763535760567719,1.3396348431003433,7045.769741025201,5.848073576188509,0.3959464897911959,-2.253153244460603,-1.2715554911039175,-0.5633021503337818,0.5504246344717562,0.8426300960584484,293.4120108296289,0.0304323233384015,0.3026543160475798,0.325297038952091,0.3294200056898281,0.0004162022039516,0.0029691047456915,0.0008009182092924,0.0011834203362222,0.0048746781998888,0.0019499145374833,1.65043410010809e-06,4.2730546940460737e-07,34.0676142456033,0.1987227491878942
6792,3,6502.8225847348685,1.7023967985964532,5.823047111102905,2.143652956855374,6516.815020867162,5.568713648303475,2.0011872852673163,-2.169093215715497,-0.3806793457986706,-1.0184353672574882,0.2330705448584474,0.992991598455172,345.9797955148051,0.0002464516065113,0.2785882640398147,0.0674738890980485,0.6148940503058064,0.0067828786105157,0.0099167191859969,0.0089009931878156,9.067640458995846e-05,0.0047549264065986,0.008304103174156,3.427639614960484e-05,1.2771583996573451e-05,32.895912756632484,0.4130600729813279
6793,3,5925.282687465253,1.6337548886206523,4.922526367307054,2.283202971444275,9758.324751488077,7.234784880841468,2.7812530247519662,-2.300166573868033,-0.8450750450738063,-0.953526863356282,0.79807789636174,0.8870293956867837,291.1928275604441,0.0406496603943498,0.5767317492016814,0.1958801357146845,0.1311259515262326,0.0376961545386005,0.0007634044115234,0.0090104578539528,0.0016234858677064,0.0051373422394128,0.0011124054758988,0.0002614974612278,7.755314728735127e-06,37.38008239109236,0.2812231301862075
6794,3,6196.153642504592,1.630847902693125,10.313018331642567,2.078598617016442,7953.002539857362,6.434283794729957,1.9719974244906875,-2.5058593702421685,-0.3672803295419296,-0.5797602955504716,0.94289298911992,0.940269043147897,295.0495765547824,0.0470048015697961,0.3961143339074788,0.1219403416403722,0.4023973866279949,0.0137315821032613,0.0066687543098216,0.0057707097945881,0.0005003489162532,0.0023845022457179,0.0034717241149285,9.305147361219449e-06,6.209622425720979e-06,34.36633531312658,0.7138746704382672
6795,5,4282.951953560492,0.8387026893739133,4.592865112179947,0.5758279511169154,8800.562860674529,6.739744133367183,1.6127801116772962,-2.79203594186073,-0.5610818628817136,-1.2074208173981862,0.1967942475625539,0.8182318820880197,222.77664834273463,0.0508128734845569,0.240229228130916,0.4011092172363119,0.229925827682849,0.0462476057556416,0.006691205907055,0.0067287868372109,0.0023497970109829,0.0111284206200812,0.0045979789645446,0.0001693727928465,9.685577002976702e-06,32.89821082525172,0.6326471625868297
6796,4,5560.25784648906,1.026399181661582,5.63594689964305,0.970417561815489,5471.058476711021,5.2995503019203705,2.358889228023394,-3.179992299091512,-0.6319910204813702,-1.0190967816507737,0.3204235607584031,1.0267145380086742,319.04251183546864,0.0124481904046627,0.3101927213553075,0.436919555982128,0.1707974359627541,0.0415113047477649,0.0033951424510331,0.0081667367899836,0.0031360921135045,0.012463168260412,0.0007975239564413,0.0001674085418659,4.719434141863749e-06,34.652974664780366,0.2912294762161344
6797,5,5241.792532790055,0.7232672578505612,9.3649522871319,0.6446240553369073,8450.939450227412,6.498052361460386,6.73395109815631,-3.1167369421454323,0.0547286864113283,-0.690982977120387,0.7076156665547786,0.8352615209528937,255.61951902223475,0.0241145363892861,0.1908054514826365,0.3595927473862418,0.3844495465642759,0.0223379303147956,0.0064480374706018,0.0050928974207731,8.776902139952093e-05,0.0035135898115551,0.0035346809762482,2.0834016330266628e-05,1.9791458559335542e-06,32.18311825394531,0.1996977686457126
6798,4,5859.268518136638,1.1812231036333192,10.576519938958125,2.087420543199376,3720.269065472744,4.7148708402086426,5.018271270480393,-2.1986707488697506,0.8294601091446818,-0.480397592749358,0.4473769808652529,1.0086268580541011,225.16292465070188,0.0621707666849457,0.4480908972347221,0.1208472206243167,0.2865955456156386,0.0517623490598867,0.001027222003184,0.0123197492394681,0.0001698143779866,0.0108076335046296,0.0061472617568105,4.9351003215589554e-05,1.2188895195431744e-05,34.764061487546215,0.6397140205969725
6799,3,7104.044197490826,1.4995507522513642,13.087430162693304,2.985264678108537,9595.427789259233,7.032380057764708,2.537481699934282,-2.3630825623780822,0.1433483829984854,-0.308832818747192,0.0678037900916489,1.0233870090887702,242.17120543511487,0.0015631929614471,0.4288683924993472,0.0879214273153668,0.4249709462190255,0.0401488800443286,0.0085767573652708,0.0020177123886971,0.0002896773223464,0.0046455106516303,0.000623249253707,0.0003725975781258,1.6564007064175525e-06,35.03167402280983,0.5362730959501061
6800,5,5275.897843342539,0.8039727411170828,11.40692049440561,1.12522225673788,9875.222876630938,7.349106393197326,2.411297824521931,-2.7106059657767867,-0.5239561107369896,-0.0290444410465595,0.9411404332816392,0.9773849310280592,212.66721500840143,0.0104193742339092,0.4145922773742521,0.1426390291101984,0.3689081008545812,0.045476565475233,0.0106549831919744,0.0010074252527518,0.0010736466894561,0.0023366468589248,0.0028222510429031,6.715332335220882e-05,2.5465924633404524e-06,34.81062252432246,0.6144230488851834
6801,5,4515.94967811289,0.6172144700560865,14.580089371885228,0.3010836811814406,6651.9289786375575,5.597569804666483,1.7428500717297946,-3.0637433392768663,-1.481109577548409,-1.4543291700613357,0.8514234717932753,0.7831379790363169,272.35743837923604,0.0296397241175065,0.3417045172919753,0.4615782196021686,0.0971058406330686,0.0373225529881906,0.0071442872591311,0.0102027333210492,0.0036319558576723,0.0091446894543983,0.0024938031870898,2.411698608358664e-05,7.559301665492261e-06,35.065337724657184,0.5854996698710793
6802,4,5850.12983096996,1.0329095634519625,2.5102126758053256,1.0165919897871611,9833.320242034895,7.266082278491481,3.129194992216413,-2.345673192262057,-0.1128912701036206,-1.07464260289096,0.3407442183261364,0.9972272924823136,340.1596475018728,0.0181818075698862,0.3167772953972079,0.2282338787361525,0.3857330648078565,0.0322855102159963,0.0021685386792998,0.0033848911095513,0.001628442449062,0.0074837249155242,0.0038248726224975,0.0002912624074788,6.711089486273869e-06,33.71727172593879,0.4379641957373404
6803,3,6472.296812542116,1.7781550917742637,7.376234919909421,2.813366389800484,7135.745364571024,5.827302404457569,0.2881889781701326,-2.993156872638244,0.0046959096647496,-0.6416211934306895,0.3542510064587636,0.9455717290219704,226.03531818644848,0.0028252722701319,0.2746706366365657,0.3691185245097467,0.338028453916367,0.0069436269608837,0.0006966455112424,0.0005180791100777,0.0022215263529555,0.0015309777219741,0.00339483593797,5.125618014896463e-05,1.6489193603515054e-07,33.84034092209065,0.5452278816886513
6804,3,6649.268445408067,1.8569490018199464,14.173776781833592,3.785499650933126,9215.05824633188,7.097277959620215,2.3969001046977367,-2.515213265944435,-1.389392422116434,-0.3982660851681514,0.4171057844566392,0.9187741957942288,259.00750355359514,0.0191093376971017,0.3201983465784297,0.426674036368437,0.1998052124012851,0.0080738991401875,0.0052152341949521,0.0083123189056779,0.0004410584445507,0.0080530227675665,0.0040923365117689,2.144197006201449e-05,3.7550199804441e-06,34.88593634961648,0.3387477362833821
6805,5,4907.192973544149,0.6283023475216548,11.53936281648288,0.735005410905992,5701.534690270528,5.336362267823854,0.3492607923137495,-2.4203011162696715,-0.9849720174264972,-1.1561669247857314,0.3121808305960356,0.9010507676685584,220.20816745793687,0.0099176066731103,0.1322866652251695,0.5229423880558358,0.303060904532001,0.0072482741251575,0.0048454125150289,0.0017582408432924,0.0035544264304575,0.0089114391128055,0.0054136614647303,5.07753830291424e-05,1.0205639381774549e-05,32.43824835836401,0.4840235131141743
6806,4,5742.049633533592,1.0846709245048594,9.51614892420861,1.4358591219702586,5960.050593561135,5.439452210146826,3.079360676859406,-2.7631509147429454,-0.3351963845081183,-0.9109851967015627,0.009530079237963,0.8458465313578376,227.6725474947505,0.0676141850101544,0.5845102329707188,0.2706062226917603,0.0340624245970635,0.02971810389683,0.0074222667667572,0.0015755333233673,0.0004073783142529,0.0024813025195163,0.0014004610031865,0.0001898196431613,1.2069263231129543e-05,37.61177884622599,0.7958010484624775
6807,4,5603.715131635905,0.9706020139429524,9.025506132237735,0.91129600057977,5804.421050980904,5.398562631293246,1.9409805604779025,-2.1863275332144845,-0.4158359257248525,-0.3055160507289645,0.0153918079948095,0.810583258385213,261.7017792874836,0.0322165986763027,0.0570829847128664,0.575213270071517,0.2536114966352469,0.0409757445217539,0.0106884960773794,0.0109871719414918,0.00218292785092,0.0128898487531136,0.00382796244034,0.0003213132957838,2.1850232838748844e-06,31.043753435918777,0.3201150809496046
6808,5,4901.033181086505,0.6795143692619887,7.05051005473873,0.8459437171688979,8086.103380810481,6.523325041939651,1.5522782377398472,-2.347219026716649,0.1266508202231158,-0.5480020788376626,0.0081437535312111,0.7600505556874437,156.03434459029162,0.034292748625609,0.1924995242989485,0.4441720168721891,0.294102551810668,0.0112763320883633,0.005730491756963,0.006379201660118,0.00368090356055,0.0052755885994506,0.0025356017518727,4.885175143347452e-05,6.18722383394767e-06,32.71289459465813,0.6235393534137766
6809,4,5609.605145331338,0.9516533414040372,7.626873879742212,1.591683719252131,5841.943027876643,5.431063010439035,2.035520190891692,-3.181321509229242,0.7937404690106202,-0.7019384512460587,0.6329119234718912,0.8596281004247779,184.7870926707625,0.0388986437131459,0.2673009699828984,0.213083714757908,0.3885270270053527,0.0705265493957516,0.0128885387012001,0.0029128624510864,0.0006196500879677,0.0001021216900564,0.0048908364484447,0.0002344283766835,1.4657389504186809e-05,32.074344267933334,0.3232201624353353
6810,4,5382.374237470304,0.8314049770605174,8.053288719684,0.6292425318371069,8551.739952365502,6.574866107652476,0.5788333311151466,-2.733019844277264,-0.1133971803666586,-1.396620091155983,0.7155834350326719,0.9320728143380862,278.00459327348165,0.071688055034166,0.0457738344989342,0.5670464216303561,0.2853035474625283,0.0048488009857318,0.0006582102299828,0.0047337444797021,0.0041406142482281,0.0098000100969728,0.0059960112582427,9.960410876895867e-06,7.896642776078926e-07,30.61170635819212,0.4819410930910639
6811,4,5869.7757253375485,1.244976164085304,2.6625428089167764,2.005559592166568,5813.74425265786,5.45787581789467,2.448732870681062,-2.8331620637556205,-0.251443765213301,-1.2582800282896542,0.5151184822382795,0.9572517049647968,260.26791997291434,0.0106587772760682,0.2481889728467825,0.6089153780938796,0.0774394330716822,0.0335525918678592,0.0060648526247087,0.0061787345174938,0.0025479074319136,0.0047841020748149,0.001370319343773,0.0002895612746126,9.369576410994384e-06,34.20770031980035,0.5784621037227462
6812,5,4207.147638143991,0.7231378258937267,2.636466699352076,0.5952779250679914,4284.153621794944,4.9327730008222055,0.330447981717675,-3.194601554887987,-0.8965284407329225,-0.5998088860780063,0.331491351675262,0.814366490519789,173.26869520415704,0.008063039208015,0.1189800631410347,0.7258175222761029,0.0355605156920233,0.0728360162710283,0.0014179712390387,0.0140340488245867,0.0045667528385135,0.0110916717432867,0.0069792875832715,0.0006481092629417,5.001920156567883e-06,32.29401889621475,0.5032701831323427
6813,4,5637.616952710047,1.1396100434059933,7.0452537358318,1.5067225199173584,3594.7676343294943,4.716844115598587,3.240928327535897,-2.6338773827754074,0.6831529336556401,-0.2605788708350387,0.6350244154840049,0.9963631722881804,242.1368796236287,0.0837279876584276,0.6295719902963167,0.1137335875621134,0.0656654934323922,0.0747915468420993,0.003247237214149,0.0123343105282617,0.0006588184034754,0.0155008658543084,0.0005791044671652,0.0001858203335443,3.237407746065656e-06,37.42321648495472,0.1904080762158695
6814,5,4619.770406598445,0.8306800890887631,6.449738147903953,0.5889502464901222,8160.121293395146,6.372577383124257,1.055504805445023,-2.614422479478105,-0.3983362029662338,-0.6413621395743887,0.7747708249085934,0.928162835632,269.8172971947063,0.0192236684476812,0.2295141386419412,0.547611599453301,0.114473796897547,0.0357588628180322,0.0174290159163499,0.017780597691506,0.0021775012849355,0.0144482180080984,0.001358255923575,0.0002132996615323,1.104525550002166e-05,34.07555435940811,0.2315999306845072
6815,4,5383.374472909386,1.0097999812905434,11.561620902084776,1.0279134960386662,7242.880083356387,5.891792288337643,0.3692667239521466,-2.685334368998065,1.0409351297145777,-0.1091076570000755,0.4299833499822925,0.8601764967396764,203.8653392204831,0.0225352940007729,0.1154444328923722,0.2769168154016413,0.5119689039961861,0.0388270141574909,0.0100535052740549,0.0099662041998668,0.0017620371241117,0.0101490852710563,0.0021849977156316,0.0001835773402237,8.132626590987088e-06,30.81177785037905,0.2383213961629943
6816,3,7065.335286086606,1.482219387678924,6.618728031526193,3.407406911231696,6350.07197183272,5.420481837219308,1.2705899757204242,-2.0357514447373126,-1.307793150151593,-1.3822151280269712,0.7960735542190985,0.8773826004608604,315.337958329636,0.0269323642154712,0.4047577961565701,0.2556334687310843,0.2562090617539107,0.0331727188526565,0.0094947285659515,0.0072642475922271,0.0013511018187481,0.0016445564322567,0.0032728095537891,0.0002583314866568,8.814840677810984e-06,35.04307865612059,0.4779552328593843
6817,3,6637.026458335817,1.94338563704792,12.357335168603104,2.8967689773314267,7626.539225149419,6.282640986590117,0.661877396143134,-3.073866786654766,-0.0913890514837287,-1.0485725041289369,0.8493955350905823,1.0880881662347288,273.9574900067063,0.0155426471364025,0.2061018318468728,0.2844714423126162,0.4364389502928727,0.0362772159680644,0.0057547421245399,0.0078888650622688,0.0011790587923519,0.0045601950601237,0.0014479268369347,0.0003316852461506,5.439320801093398e-06,32.11867392360751,0.3975544323464868
